id,cvegeo,nombre_entidad,nombre_municipio,code
594,14049,Jalisco,Jilotlán de los Dolores,JAL
595,14050,Jalisco,Jocotepec,JAL
596,14051,Jalisco,Juanacatlán,JAL
597,14052,Jalisco,Juchitlán,JAL
598,14053,Jalisco,Lagos de Moreno,JAL
599,14054,Jalisco,El Limón,JAL
600,14055,Jalisco,Magdalena,JAL
601,14056,Jalisco,Santa María del Oro,JAL
602,14057,Jalisco,La Manzanilla de la Paz,JAL
603,14058,Jalisco,Mascota,JAL
604,14059,Jalisco,Mazamitla,JAL
605,14060,Jalisco,Mexticacán,JAL
606,14061,Jalisco,Mezquitic,JAL
607,14062,Jalisco,Mixtlán,JAL
608,14063,Jalisco,Ocotlán,JAL
609,14064,Jalisco,Ojuelos de Jalisco,JAL
610,14065,Jalisco,Pihuamo,JAL
611,14066,Jalisco,Poncitlán,JAL
612,14067,Jalisco,Puerto Vallarta,JAL
613,14068,Jalisco,Villa Purificación,JAL
614,14069,Jalisco,Quitupan,JAL
615,14070,Jalisco,El Salto,JAL
616,14071,Jalisco,San Cristóbal de la Barranca,JAL
617,14072,Jalisco,San Diego de Alejandría,JAL
618,14073,Jalisco,San Juan de los Lagos,JAL
619,14074,Jalisco,San Julián,JAL
620,14075,Jalisco,San Marcos,JAL
621,14076,Jalisco,San Martín de Bolaños,JAL
622,14077,Jalisco,San Martín Hidalgo,JAL
623,14078,Jalisco,San Miguel el Alto,JAL
624,14079,Jalisco,Gómez Farías,JAL
625,14080,Jalisco,San Sebastián del Oeste,JAL
626,14081,Jalisco,Santa María de los Ángeles,JAL
627,14082,Jalisco,Sayula,JAL
628,14083,Jalisco,Tala,JAL
629,14084,Jalisco,Talpa de Allende,JAL
630,14085,Jalisco,Tamazula de Gordiano,JAL
631,14086,Jalisco,Tapalpa,JAL
632,14087,Jalisco,Tecalitlán,JAL
633,14088,Jalisco,Tecolotlán,JAL
634,14089,Jalisco,Techaluta de Montenegro,JAL
635,14090,Jalisco,Tenamaxtlán,JAL
636,14091,Jalisco,Teocaltiche,JAL
637,14092,Jalisco,Teocuitatlán de Corona,JAL
638,14093,Jalisco,Tepatitlán de Morelos,JAL
639,14094,Jalisco,Tequila,JAL
640,14095,Jalisco,Teuchitlán,JAL
641,14096,Jalisco,Tizapán el Alto,JAL
642,14097,Jalisco,Tlajomulco de Zúñiga,JAL
643,14098,Jalisco,San Pedro Tlaquepaque,JAL
644,14099,Jalisco,Tolimán,JAL
645,14100,Jalisco,Tomatlán,JAL
646,14101,Jalisco,Tonalá,JAL
647,14102,Jalisco,Tonaya,JAL
648,14103,Jalisco,Tonila,JAL
649,14104,Jalisco,Totatiche,JAL
650,14105,Jalisco,Tototlán,JAL
651,14106,Jalisco,Tuxcacuesco,JAL
652,14107,Jalisco,Tuxcueca,JAL
653,14108,Jalisco,Tuxpan,JAL
654,14109,Jalisco,Unión de San Antonio,JAL
655,14110,Jalisco,Unión de Tula,JAL
656,14111,Jalisco,Valle de Guadalupe,JAL
657,14112,Jalisco,Valle de Juárez,JAL
658,14113,Jalisco,San Gabriel,JAL
659,14114,Jalisco,Villa Corona,JAL
660,14115,Jalisco,Villa Guerrero,JAL
661,14116,Jalisco,Villa Hidalgo,JAL
662,14117,Jalisco,Cañadas de Obregón,JAL
663,14118,Jalisco,Yahualica de González Gallo,JAL
664,14119,Jalisco,Zacoalco de Torres,JAL
665,14120,Jalisco,Zapopan,JAL
666,14121,Jalisco,Zapotiltic,JAL
667,14122,Jalisco,Zapotitlán de Vadillo,JAL
668,14123,Jalisco,Zapotlán del Rey,JAL
669,14124,Jalisco,Zapotlanejo,JAL
670,14125,Jalisco,San Ignacio Cerro Gordo,JAL
671,15001,México,Acambay de Ruíz Castañeda,MEX
672,15002,México,Acolman,MEX
673,15003,México,Aculco,MEX
674,15004,México,Almoloya de Alquisiras,MEX
675,15005,México,Almoloya de Juárez,MEX
676,15006,México,Almoloya del Río,MEX
677,15007,México,Amanalco,MEX
678,15008,México,Amatepec,MEX
679,15009,México,Amecameca,MEX
680,15010,México,Apaxco,MEX
681,15011,México,Atenco,MEX
682,15012,México,Atizapán,MEX
683,15013,México,Atizapán de Zaragoza,MEX
684,15014,México,Atlacomulco,MEX
685,15015,México,Atlautla,MEX
686,15016,México,Axapusco,MEX
687,15017,México,Ayapango,MEX
688,15018,México,Calimaya,MEX
689,15019,México,Capulhuac,MEX
690,15020,México,Coacalco de Berriozábal,MEX
691,15021,México,Coatepec Harinas,MEX
692,15022,México,Cocotitlán,MEX
693,15023,México,Coyotepec,MEX
694,15024,México,Cuautitlán,MEX
695,15025,México,Chalco,MEX
696,15026,México,Chapa de Mota,MEX
697,15027,México,Chapultepec,MEX
698,15028,México,Chiautla,MEX
699,15029,México,Chicoloapan,MEX
700,15030,México,Chiconcuac,MEX
701,15031,México,Chimalhuacán,MEX
702,15032,México,Donato Guerra,MEX
703,15033,México,Ecatepec de Morelos,MEX
704,15034,México,Ecatzingo,MEX
705,15035,México,Huehuetoca,MEX
706,15036,México,Hueypoxtla,MEX
707,15037,México,Huixquilucan,MEX
708,15038,México,Isidro Fabela,MEX
709,15039,México,Ixtapaluca,MEX
710,15040,México,Ixtapan de la Sal,MEX
711,15041,México,Ixtapan del Oro,MEX
712,15042,México,Ixtlahuaca,MEX
713,15043,México,Xalatlaco,MEX
714,15044,México,Jaltenco,MEX
715,15045,México,Jilotepec,MEX
716,15046,México,Jilotzingo,MEX
717,15047,México,Jiquipilco,MEX
718,15048,México,Jocotitlán,MEX
719,15049,México,Joquicingo,MEX
720,15050,México,Juchitepec,MEX
721,15051,México,Lerma,MEX
722,15052,México,Malinalco,MEX
723,15053,México,Melchor Ocampo,MEX
724,15054,México,Metepec,MEX
725,15055,México,Mexicaltzingo,MEX
726,15056,México,Morelos,MEX
727,15057,México,Naucalpan de Juárez,MEX
728,15058,México,Nezahualcóyotl,MEX
729,15059,México,Nextlalpan,MEX
730,15060,México,Nicolás Romero,MEX
731,15061,México,Nopaltepec,MEX
732,15062,México,Ocoyoacac,MEX
733,15063,México,Ocuilan,MEX
734,15064,México,El Oro,MEX
735,15065,México,Otumba,MEX
736,15066,México,Otzoloapan,MEX
737,15067,México,Otzolotepec,MEX
738,15068,México,Ozumba,MEX
739,15069,México,Papalotla,MEX
740,15070,México,La Paz,MEX
741,15071,México,Polotitlán,MEX
742,15072,México,Rayón,MEX
743,15073,México,San Antonio la Isla,MEX
744,15074,México,San Felipe del Progreso,MEX
745,15075,México,San Martín de las Pirámides,MEX
746,15076,México,San Mateo Atenco,MEX
747,15077,México,San Simón de Guerrero,MEX
748,15078,México,Santo Tomás,MEX
749,15079,México,Soyaniquilpan de Juárez,MEX
750,15080,México,Sultepec,MEX
751,15081,México,Tecámac,MEX
752,15082,México,Tejupilco,MEX
753,15083,México,Temamatla,MEX
754,15084,México,Temascalapa,MEX
755,15085,México,Temascalcingo,MEX
756,15086,México,Temascaltepec,MEX
757,15087,México,Temoaya,MEX
758,15088,México,Tenancingo,MEX
759,15089,México,Tenango del Aire,MEX
760,15090,México,Tenango del Valle,MEX
761,15091,México,Teoloyucan,MEX
762,15092,México,Teotihuacán,MEX
763,15093,México,Tepetlaoxtoc,MEX
764,15094,México,Tepetlixpa,MEX
765,15095,México,Tepotzotlán,MEX
766,15096,México,Tequixquiac,MEX
767,15097,México,Texcaltitlán,MEX
768,15098,México,Texcalyacac,MEX
769,15099,México,Texcoco,MEX
770,15100,México,Tezoyuca,MEX
771,15101,México,Tianguistenco,MEX
772,15102,México,Timilpan,MEX
773,15103,México,Tlalmanalco,MEX
774,15104,México,Tlalnepantla de Baz,MEX
775,15105,México,Tlatlaya,MEX
776,15106,México,Toluca,MEX
777,15107,México,Tonatico,MEX
778,15108,México,Tultepec,MEX
779,15109,México,Tultitlán,MEX
780,15110,México,Valle de Bravo,MEX
781,15111,México,Villa de Allende,MEX
782,15112,México,Villa del Carbón,MEX
783,15113,México,Villa Guerrero,MEX
784,15114,México,Villa Victoria,MEX
785,15115,México,Xonacatlán,MEX
786,15116,México,Zacazonapan,MEX
787,15117,México,Zacualpan,MEX
788,15118,México,Zinacantepec,MEX
789,15119,México,Zumpahuacán,MEX
790,15120,México,Zumpango,MEX
791,15121,México,Cuautitlán Izcalli,MEX
792,15122,México,Valle de Chalco Solidaridad,MEX
793,15123,México,Luvianos,MEX
794,15124,México,San José del Rincón,MEX
795,15125,México,Tonanitla,MEX
796,16001,Michoacán de Ocampo,Acuitzio,MIC
797,16002,Michoacán de Ocampo,Aguililla,MIC
798,16003,Michoacán de Ocampo,Álvaro Obregón,MIC
799,16004,Michoacán de Ocampo,Angamacutiro,MIC
800,16005,Michoacán de Ocampo,Angangueo,MIC
801,16006,Michoacán de Ocampo,Apatzingán,MIC
802,16007,Michoacán de Ocampo,Aporo,MIC
803,16008,Michoacán de Ocampo,Aquila,MIC
804,16009,Michoacán de Ocampo,Ario,MIC
805,16010,Michoacán de Ocampo,Arteaga,MIC
806,16011,Michoacán de Ocampo,Briseñas,MIC
807,16012,Michoacán de Ocampo,Buenavista,MIC
808,16013,Michoacán de Ocampo,Carácuaro,MIC
809,16014,Michoacán de Ocampo,Coahuayana,MIC
810,16015,Michoacán de Ocampo,Coalcomán de Vázquez Pallares,MIC
811,16016,Michoacán de Ocampo,Coeneo,MIC
812,16017,Michoacán de Ocampo,Contepec,MIC
813,16018,Michoacán de Ocampo,Copándaro,MIC
814,16019,Michoacán de Ocampo,Cotija,MIC
815,16020,Michoacán de Ocampo,Cuitzeo,MIC
816,16021,Michoacán de Ocampo,Charapan,MIC
817,16022,Michoacán de Ocampo,Charo,MIC
818,16023,Michoacán de Ocampo,Chavinda,MIC
819,16024,Michoacán de Ocampo,Cherán,MIC
820,16025,Michoacán de Ocampo,Chilchota,MIC
821,16026,Michoacán de Ocampo,Chinicuila,MIC
822,16027,Michoacán de Ocampo,Chucándiro,MIC
823,16028,Michoacán de Ocampo,Churintzio,MIC
824,16029,Michoacán de Ocampo,Churumuco,MIC
825,16030,Michoacán de Ocampo,Ecuandureo,MIC
826,16031,Michoacán de Ocampo,Epitacio Huerta,MIC
827,16032,Michoacán de Ocampo,Erongarícuaro,MIC
828,16033,Michoacán de Ocampo,Gabriel Zamora,MIC
829,16034,Michoacán de Ocampo,Hidalgo,MIC
830,16035,Michoacán de Ocampo,La Huacana,MIC
831,16036,Michoacán de Ocampo,Huandacareo,MIC
832,16037,Michoacán de Ocampo,Huaniqueo,MIC
833,16038,Michoacán de Ocampo,Huetamo,MIC
834,16039,Michoacán de Ocampo,Huiramba,MIC
835,16040,Michoacán de Ocampo,Indaparapeo,MIC
836,16041,Michoacán de Ocampo,Irimbo,MIC
837,16042,Michoacán de Ocampo,Ixtlán,MIC
838,16043,Michoacán de Ocampo,Jacona,MIC
839,16044,Michoacán de Ocampo,Jiménez,MIC
840,16045,Michoacán de Ocampo,Jiquilpan,MIC
841,16046,Michoacán de Ocampo,Juárez,MIC
842,16047,Michoacán de Ocampo,Jungapeo,MIC
843,16048,Michoacán de Ocampo,Lagunillas,MIC
844,16049,Michoacán de Ocampo,Madero,MIC
845,16050,Michoacán de Ocampo,Maravatío,MIC
846,16051,Michoacán de Ocampo,Marcos Castellanos,MIC
847,16052,Michoacán de Ocampo,Lázaro Cárdenas,MIC
848,16053,Michoacán de Ocampo,Morelia,MIC
849,16054,Michoacán de Ocampo,Morelos,MIC
850,16055,Michoacán de Ocampo,Múgica,MIC
851,16056,Michoacán de Ocampo,Nahuatzen,MIC
852,16057,Michoacán de Ocampo,Nocupétaro,MIC
853,16058,Michoacán de Ocampo,Nuevo Parangaricutiro,MIC
854,16059,Michoacán de Ocampo,Nuevo Urecho,MIC
855,16060,Michoacán de Ocampo,Numarán,MIC
856,16061,Michoacán de Ocampo,Ocampo,MIC
857,16062,Michoacán de Ocampo,Pajacuarán,MIC
858,16063,Michoacán de Ocampo,Panindícuaro,MIC
859,16064,Michoacán de Ocampo,Parácuaro,MIC
860,16065,Michoacán de Ocampo,Paracho,MIC
861,16066,Michoacán de Ocampo,Pátzcuaro,MIC
862,16067,Michoacán de Ocampo,Penjamillo,MIC
863,16068,Michoacán de Ocampo,Peribán,MIC
864,16069,Michoacán de Ocampo,La Piedad,MIC
865,16070,Michoacán de Ocampo,Purépero,MIC
866,16071,Michoacán de Ocampo,Puruándiro,MIC
867,16072,Michoacán de Ocampo,Queréndaro,MIC
868,16073,Michoacán de Ocampo,Quiroga,MIC
869,16074,Michoacán de Ocampo,Cojumatlán de Régules,MIC
870,16075,Michoacán de Ocampo,Los Reyes,MIC
871,16076,Michoacán de Ocampo,Sahuayo,MIC
872,16077,Michoacán de Ocampo,San Lucas,MIC
873,16078,Michoacán de Ocampo,Santa Ana Maya,MIC
874,16079,Michoacán de Ocampo,Salvador Escalante,MIC
875,16080,Michoacán de Ocampo,Senguio,MIC
876,16081,Michoacán de Ocampo,Susupuato,MIC
877,16082,Michoacán de Ocampo,Tacámbaro,MIC
878,16083,Michoacán de Ocampo,Tancítaro,MIC
879,16084,Michoacán de Ocampo,Tangamandapio,MIC
880,16085,Michoacán de Ocampo,Tangancícuaro,MIC
881,16086,Michoacán de Ocampo,Tanhuato,MIC
882,16087,Michoacán de Ocampo,Taretan,MIC
883,16088,Michoacán de Ocampo,Tarímbaro,MIC
884,16089,Michoacán de Ocampo,Tepalcatepec,MIC
885,16090,Michoacán de Ocampo,Tingambato,MIC
886,16091,Michoacán de Ocampo,Tingüindín,MIC
887,16092,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,MIC
888,16093,Michoacán de Ocampo,Tlalpujahua,MIC
889,16094,Michoacán de Ocampo,Tlazazalca,MIC
890,16095,Michoacán de Ocampo,Tocumbo,MIC
891,16096,Michoacán de Ocampo,Tumbiscatío,MIC
892,16097,Michoacán de Ocampo,Turicato,MIC
893,16098,Michoacán de Ocampo,Tuxpan,MIC
894,16099,Michoacán de Ocampo,Tuzantla,MIC
895,16100,Michoacán de Ocampo,Tzintzuntzan,MIC
896,16101,Michoacán de Ocampo,Tzitzio,MIC
897,16102,Michoacán de Ocampo,Uruapan,MIC
898,16103,Michoacán de Ocampo,Venustiano Carranza,MIC
899,16104,Michoacán de Ocampo,Villamar,MIC
900,16105,Michoacán de Ocampo,Vista Hermosa,MIC
901,16106,Michoacán de Ocampo,Yurécuaro,MIC
902,16107,Michoacán de Ocampo,Zacapu,MIC
903,16108,Michoacán de Ocampo,Zamora,MIC
904,16109,Michoacán de Ocampo,Zináparo,MIC
905,16110,Michoacán de Ocampo,Zinapécuaro,MIC
906,16111,Michoacán de Ocampo,Ziracuaretiro,MIC
907,16112,Michoacán de Ocampo,Zitácuaro,MIC
908,16113,Michoacán de Ocampo,José Sixto Verduzco,MIC
909,17001,Morelos,Amacuzac,MOR
910,17002,Morelos,Atlatlahucan,MOR
911,17003,Morelos,Axochiapan,MOR
912,17004,Morelos,Ayala,MOR
913,17005,Morelos,Coatlán del Río,MOR
914,17006,Morelos,Cuautla,MOR
915,17007,Morelos,Cuernavaca,MOR
916,17008,Morelos,Emiliano Zapata,MOR
917,17009,Morelos,Huitzilac,MOR
918,17010,Morelos,Jantetelco,MOR
919,17011,Morelos,Jiutepec,MOR
920,17012,Morelos,Jojutla,MOR
921,17013,Morelos,Jonacatepec de Leandro Valle,MOR
922,17014,Morelos,Mazatepec,MOR
923,17015,Morelos,Miacatlán,MOR
924,17016,Morelos,Ocuituco,MOR
925,17017,Morelos,Puente de Ixtla,MOR
926,17018,Morelos,Temixco,MOR
927,17019,Morelos,Tepalcingo,MOR
928,17020,Morelos,Tepoztlán,MOR
929,17021,Morelos,Tetecala,MOR
930,17022,Morelos,Tetela del Volcán,MOR
931,17023,Morelos,Tlalnepantla,MOR
932,17024,Morelos,Tlaltizapán de Zapata,MOR
933,17025,Morelos,Tlaquiltenango,MOR
934,17026,Morelos,Tlayacapan,MOR
935,17027,Morelos,Totolapan,MOR
936,17028,Morelos,Xochitepec,MOR
937,17029,Morelos,Yautepec,MOR
938,17030,Morelos,Yecapixtla,MOR
939,17031,Morelos,Zacatepec,MOR
940,17032,Morelos,Zacualpan de Amilpas,MOR
941,17033,Morelos,Temoac,MOR
942,17034,Morelos,Coatetelco,MOR
943,17035,Morelos,Xoxocotla,MOR
944,17036,Morelos,Hueyapan,MOR
945,18001,Nayarit,Acaponeta,NAY
946,18002,Nayarit,Ahuacatlán,NAY
947,18003,Nayarit,Amatlán de Cañas,NAY
948,18004,Nayarit,Compostela,NAY
949,18005,Nayarit,Huajicori,NAY
950,18006,Nayarit,Ixtlán del Río,NAY
951,18007,Nayarit,Jala,NAY
952,18008,Nayarit,Xalisco,NAY
953,18009,Nayarit,Del Nayar,NAY
954,18010,Nayarit,Rosamorada,NAY
955,18011,Nayarit,Ruíz,NAY
956,18012,Nayarit,San Blas,NAY
957,18013,Nayarit,San Pedro Lagunillas,NAY
958,18014,Nayarit,Santa María del Oro,NAY
959,18015,Nayarit,Santiago Ixcuintla,NAY
960,18016,Nayarit,Tecuala,NAY
961,18017,Nayarit,Tepic,NAY
962,18018,Nayarit,Tuxpan,NAY
963,18019,Nayarit,La Yesca,NAY
964,18020,Nayarit,Bahía de Banderas,NAY
965,19001,Nuevo León,Abasolo,NLE
966,19002,Nuevo León,Agualeguas,NLE
967,19003,Nuevo León,Los Aldamas,NLE
968,19004,Nuevo León,Allende,NLE
969,19005,Nuevo León,Anáhuac,NLE
970,19006,Nuevo León,Apodaca,NLE
971,19007,Nuevo León,Aramberri,NLE
972,19008,Nuevo León,Bustamante,NLE
973,19009,Nuevo León,Cadereyta Jiménez,NLE
974,19010,Nuevo León,El Carmen,NLE
975,19011,Nuevo León,Cerralvo,NLE
976,19012,Nuevo León,Ciénega de Flores,NLE
977,19013,Nuevo León,China,NLE
978,19014,Nuevo León,Doctor Arroyo,NLE
979,19015,Nuevo León,Doctor Coss,NLE
980,19016,Nuevo León,Doctor González,NLE
981,19017,Nuevo León,Galeana,NLE
982,19018,Nuevo León,García,NLE
983,19019,Nuevo León,San Pedro Garza García,NLE
984,19020,Nuevo León,General Bravo,NLE
985,19021,Nuevo León,General Escobedo,NLE
986,19022,Nuevo León,General Terán,NLE
987,19023,Nuevo León,General Treviño,NLE
988,19024,Nuevo León,General Zaragoza,NLE
989,19025,Nuevo León,General Zuazua,NLE
990,19026,Nuevo León,Guadalupe,NLE
991,19027,Nuevo León,Los Herreras,NLE
992,19028,Nuevo León,Higueras,NLE
993,19029,Nuevo León,Hualahuises,NLE
994,19030,Nuevo León,Iturbide,NLE
995,19031,Nuevo León,Juárez,NLE
996,19032,Nuevo León,Lampazos de Naranjo,NLE
997,19033,Nuevo León,Linares,NLE
998,19034,Nuevo León,Marín,NLE
999,19035,Nuevo León,Melchor Ocampo,NLE
1000,19036,Nuevo León,Mier y Noriega,NLE
1001,19037,Nuevo León,Mina,NLE
1002,19038,Nuevo León,Montemorelos,NLE
1003,19039,Nuevo León,Monterrey,NLE
1004,19040,Nuevo León,Parás,NLE
1005,19041,Nuevo León,Pesquería,NLE
1006,19042,Nuevo León,Los Ramones,NLE
1007,19043,Nuevo León,Rayones,NLE
1008,19044,Nuevo León,Sabinas Hidalgo,NLE
1009,19045,Nuevo León,Salinas Victoria,NLE
1010,19046,Nuevo León,San Nicolás de los Garza,NLE
1011,19047,Nuevo León,Hidalgo,NLE
1012,19048,Nuevo León,Santa Catarina,NLE
1013,19049,Nuevo León,Santiago,NLE
1014,19050,Nuevo León,Vallecillo,NLE
1015,19051,Nuevo León,Villaldama,NLE
1016,20001,Oaxaca,Abejones,OAX
1017,20002,Oaxaca,Acatlán de Pérez Figueroa,OAX
1018,20003,Oaxaca,Asunción Cacalotepec,OAX
1019,20004,Oaxaca,Asunción Cuyotepeji,OAX
1020,20005,Oaxaca,Asunción Ixtaltepec,OAX
1021,20006,Oaxaca,Asunción Nochixtlán,OAX
1022,20007,Oaxaca,Asunción Ocotlán,OAX
1023,20008,Oaxaca,Asunción Tlacolulita,OAX
1024,20009,Oaxaca,Ayotzintepec,OAX
1025,20010,Oaxaca,El Barrio de la Soledad,OAX
1026,20011,Oaxaca,Calihualá,OAX
1027,20012,Oaxaca,Candelaria Loxicha,OAX
1028,20013,Oaxaca,Ciénega de Zimatlán,OAX
1029,20014,Oaxaca,Ciudad Ixtepec,OAX
1030,20015,Oaxaca,Coatecas Altas,OAX
1031,20016,Oaxaca,Coicoyán de las Flores,OAX
1032,20017,Oaxaca,La Compañía,OAX
1033,20018,Oaxaca,Concepción Buenavista,OAX
1034,20019,Oaxaca,Concepción Pápalo,OAX
1035,20020,Oaxaca,Constancia del Rosario,OAX
1036,20021,Oaxaca,Cosolapa,OAX
1037,20022,Oaxaca,Cosoltepec,OAX
1038,20023,Oaxaca,Cuilápam de Guerrero,OAX
1039,20024,Oaxaca,Cuyamecalco Villa de Zaragoza,OAX
1040,20025,Oaxaca,Chahuites,OAX
1041,20026,Oaxaca,Chalcatongo de Hidalgo,OAX
1042,20027,Oaxaca,Chiquihuitlán de Benito Juárez,OAX
1043,20028,Oaxaca,Heroica Ciudad de Ejutla de Crespo,OAX
1044,20029,Oaxaca,Eloxochitlán de Flores Magón,OAX
1045,20030,Oaxaca,El Espinal,OAX
1046,20031,Oaxaca,Tamazulápam del Espíritu Santo,OAX
1047,20032,Oaxaca,Fresnillo de Trujano,OAX
1048,20033,Oaxaca,Guadalupe Etla,OAX
1049,20034,Oaxaca,Guadalupe de Ramírez,OAX
1050,20035,Oaxaca,Guelatao de Juárez,OAX
1051,20036,Oaxaca,Guevea de Humboldt,OAX
1052,20037,Oaxaca,Mesones Hidalgo,OAX
1053,20038,Oaxaca,Villa Hidalgo Yalálag,OAX
1054,20039,Oaxaca,Heroica Ciudad de Huajuapan de León,OAX
1055,20040,Oaxaca,Huautepec,OAX
1056,20041,Oaxaca,Huautla de Jiménez,OAX
1057,20042,Oaxaca,Ixtlán de Juárez,OAX
1058,20043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,OAX
1059,20044,Oaxaca,Loma Bonita,OAX
1060,20045,Oaxaca,Magdalena Apasco,OAX
1061,20046,Oaxaca,Magdalena Jaltepec,OAX
1062,20047,Oaxaca,Santa Magdalena Jicotlán,OAX
1063,20048,Oaxaca,Magdalena Mixtepec,OAX
1064,20049,Oaxaca,Magdalena Ocotlán,OAX
1065,20050,Oaxaca,Magdalena Peñasco,OAX
1066,20051,Oaxaca,Magdalena Teitipac,OAX
1067,20052,Oaxaca,Magdalena Tequisistlán,OAX
1068,20053,Oaxaca,Magdalena Tlacotepec,OAX
1069,20054,Oaxaca,Magdalena Zahuatlán,OAX
1070,20055,Oaxaca,Mariscala de Juárez,OAX
1071,20056,Oaxaca,Mártires de Tacubaya,OAX
1072,20057,Oaxaca,Matías Romero Avendaño,OAX
1073,20058,Oaxaca,Mazatlán Villa de Flores,OAX
1074,20059,Oaxaca,Miahuatlán de Porfirio Díaz,OAX
1075,20060,Oaxaca,Mixistlán de la Reforma,OAX
1076,20061,Oaxaca,Monjas,OAX
1077,20062,Oaxaca,Natividad,OAX
1078,20063,Oaxaca,Nazareno Etla,OAX
1079,20064,Oaxaca,Nejapa de Madero,OAX
1080,20065,Oaxaca,Ixpantepec Nieves,OAX
1081,20066,Oaxaca,Santiago Niltepec,OAX
1082,20067,Oaxaca,Oaxaca de Juárez,OAX
1083,20068,Oaxaca,Ocotlán de Morelos,OAX
1084,20069,Oaxaca,La Pe,OAX
1085,20070,Oaxaca,Pinotepa de Don Luis,OAX
1086,20071,Oaxaca,Pluma Hidalgo,OAX
1087,20072,Oaxaca,San José del Progreso,OAX
1088,20073,Oaxaca,Putla Villa de Guerrero,OAX
1089,20074,Oaxaca,Santa Catarina Quioquitani,OAX
1090,20075,Oaxaca,Reforma de Pineda,OAX
1091,20076,Oaxaca,La Reforma,OAX
1092,20077,Oaxaca,Reyes Etla,OAX
1093,20078,Oaxaca,Rojas de Cuauhtémoc,OAX
1094,20079,Oaxaca,Salina Cruz,OAX
1095,20080,Oaxaca,San Agustín Amatengo,OAX
1096,20081,Oaxaca,San Agustín Atenango,OAX
1097,20082,Oaxaca,San Agustín Chayuco,OAX
1098,20083,Oaxaca,San Agustín de las Juntas,OAX
1099,20084,Oaxaca,San Agustín Etla,OAX
1100,20085,Oaxaca,San Agustín Loxicha,OAX
1101,20086,Oaxaca,San Agustín Tlacotepec,OAX
1102,20087,Oaxaca,San Agustín Yatareni,OAX
1103,20088,Oaxaca,San Andrés Cabecera Nueva,OAX
1104,20089,Oaxaca,San Andrés Dinicuiti,OAX
1105,20090,Oaxaca,San Andrés Huaxpaltepec,OAX
1106,20091,Oaxaca,San Andrés Huayápam,OAX
1107,20092,Oaxaca,San Andrés Ixtlahuaca,OAX
1108,20093,Oaxaca,San Andrés Lagunas,OAX
1109,20094,Oaxaca,San Andrés Nuxiño,OAX
1110,20095,Oaxaca,San Andrés Paxtlán,OAX
1111,20096,Oaxaca,San Andrés Sinaxtla,OAX
1112,20097,Oaxaca,San Andrés Solaga,OAX
1113,20098,Oaxaca,San Andrés Teotilálpam,OAX
1114,20099,Oaxaca,San Andrés Tepetlapa,OAX
1115,20100,Oaxaca,San Andrés Yaá,OAX
1116,20101,Oaxaca,San Andrés Zabache,OAX
1117,20102,Oaxaca,San Andrés Zautla,OAX
1118,20103,Oaxaca,San Antonino Castillo Velasco,OAX
1119,20104,Oaxaca,San Antonino el Alto,OAX
1120,20105,Oaxaca,San Antonino Monte Verde,OAX
1121,20106,Oaxaca,San Antonio Acutla,OAX
1122,20107,Oaxaca,San Antonio de la Cal,OAX
1123,20108,Oaxaca,San Antonio Huitepec,OAX
1124,20109,Oaxaca,San Antonio Nanahuatípam,OAX
1125,20110,Oaxaca,San Antonio Sinicahua,OAX
1126,20111,Oaxaca,San Antonio Tepetlapa,OAX
1127,20112,Oaxaca,San Baltazar Chichicápam,OAX
1128,20113,Oaxaca,San Baltazar Loxicha,OAX
1129,20114,Oaxaca,San Baltazar Yatzachi el Bajo,OAX
1130,20115,Oaxaca,San Bartolo Coyotepec,OAX
1131,20116,Oaxaca,San Bartolomé Ayautla,OAX
1132,20117,Oaxaca,San Bartolomé Loxicha,OAX
1133,20118,Oaxaca,San Bartolomé Quialana,OAX
1134,20119,Oaxaca,San Bartolomé Yucuañe,OAX
1135,20120,Oaxaca,San Bartolomé Zoogocho,OAX
1136,20121,Oaxaca,San Bartolo Soyaltepec,OAX
1137,20122,Oaxaca,San Bartolo Yautepec,OAX
1138,20123,Oaxaca,San Bernardo Mixtepec,OAX
1139,20124,Oaxaca,Heroica Villa de San Blas Atempa,OAX
1140,20125,Oaxaca,San Carlos Yautepec,OAX
1141,20126,Oaxaca,San Cristóbal Amatlán,OAX
1142,20127,Oaxaca,San Cristóbal Amoltepec,OAX
1143,20128,Oaxaca,San Cristóbal Lachirioag,OAX
1144,20129,Oaxaca,San Cristóbal Suchixtlahuaca,OAX
1145,20130,Oaxaca,San Dionisio del Mar,OAX
1146,20131,Oaxaca,San Dionisio Ocotepec,OAX
1147,20132,Oaxaca,San Dionisio Ocotlán,OAX
1148,20133,Oaxaca,San Esteban Atatlahuca,OAX
1149,20134,Oaxaca,San Felipe Jalapa de Díaz,OAX
1150,20135,Oaxaca,San Felipe Tejalápam,OAX
1151,20136,Oaxaca,San Felipe Usila,OAX
1152,20137,Oaxaca,San Francisco Cahuacuá,OAX
1153,20138,Oaxaca,San Francisco Cajonos,OAX
1154,20139,Oaxaca,San Francisco Chapulapa,OAX
1155,20140,Oaxaca,San Francisco Chindúa,OAX
1156,20141,Oaxaca,San Francisco del Mar,OAX
1157,20142,Oaxaca,San Francisco Huehuetlán,OAX
